Facultad,Docente,Código Plan,Carrera,Id Asignatura,Asignatura,Sección,¿Que opina del profesor?,Sentimiento,% Sentimiento,Emocion,% Emocion,Discurso_Odio,Prob_Odio,Prob_Dirigido,Prob_Agresivo
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,GE02,GEOLOGÍA PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,51,"enseña bien, solo que a veces se le acababa la paciencia cuando no se entendía.",Negativo,0.5093,Otro,0.9702,No detectado,0.0211,0.0099,0.0118
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,31,"es buen profesor , y por lo menos por mi parte le entiendo arto de lo explica en clases.",Positivo,0.9059,Otro,0.9856,No detectado,0.0121,0.0098,0.0074
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,30,"es buen profesor, solo no supe aprovechar las herramientas que me otorgó para poder pasar.",Neutral,0.5160,Otro,0.9837,No detectado,0.0149,0.0099,0.0088
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,30,es bueno enseñando y motiva a que los estudiantes estudien por su cuenta. el problema fue la falta de controles y la incertidumbre por saber las notas de estos.,Negativo,0.6912,Otro,0.9388,No detectado,0.0405,0.0034,0.0164
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,30,es muy buen profesor pero siento que explica demaciado rapido. si explicara paso a paso seria mucho mas comprensivo lo que trata de enseñar.,Positivo,0.8463,Otro,0.9643,No detectado,0.0230,0.0100,0.0113
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,30,es muy bueno explicando su materia.,Positivo,0.9518,Otro,0.9709,No detectado,0.0120,0.0080,0.0067
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58000,INTRODUCCION A LAS MATEMATICAS,51,es un buen profesor con mucho conocimiento y ayuda a entender.,Positivo,0.9645,Otro,0.8810,No detectado,0.0122,0.0088,0.0081
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,30,es un buen profesor.,Positivo,0.9536,Otro,0.9379,No detectado,0.0156,0.0106,0.0089
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,31,"es un profesor que explica bien la materia lo recomiendo mucho,y da facilidad de entender algo que no sabes.",Positivo,0.9753,Otro,0.8777,No detectado,0.0094,0.0062,0.0063
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,31,estricto muy profesional.,Neutral,0.6414,Otro,0.9556,No detectado,0.0399,0.0263,0.0181
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,OB07,INGENIERÍA CIVIL EN OBRAS CIVILES PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,50,estuvo bien.,Positivo,0.8318,Otro,0.7163,No detectado,0.0630,0.0275,0.0503
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,30,"excelente profesor, su forma de enseñar es muy entretenida para uno como estudiante, tiene paciencia.",Positivo,0.9829,Alegría,0.8101,No detectado,0.0134,0.0085,0.0076
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,OB07,INGENIERÍA CIVIL EN OBRAS CIVILES PLAN 2017,3231,CALCULO II,31,"explica bien, resuelve todo tipo de dudas que surgen en clases.",Neutral,0.6246,Otro,0.9948,No detectado,0.0196,0.0052,0.0079
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,30,"explica muy bien las materias aunque a veces se salta pasos debido a su experiencia en la materia, lo que confunde a los alumnos que aun no poseen un nivel avanzado de desarrollo matematico. por lo demas un excelente profesor, muy estricto, pero que exige respeto para respetar. algo muy justo a mi parecer.",Positivo,0.7579,Otro,0.9400,No detectado,0.0168,0.0062,0.0092
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,50,explica super bien.,Positivo,0.9548,Otro,0.7824,No detectado,0.0238,0.0144,0.0137
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,51,explica super bien.,Positivo,0.9548,Otro,0.7824,No detectado,0.0238,0.0144,0.0137
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,3231,CALCULO II,31,gran profesor.,Positivo,0.8978,Alegría,0.5446,No detectado,0.0136,0.0122,0.0107
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,GE02,GEOLOGÍA PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,51,habia mala comunicacionn entre profesor de practica y teoria.,Negativo,0.8889,Otro,0.9431,No detectado,0.0310,0.0084,0.0157
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,OB07,INGENIERÍA CIVIL EN OBRAS CIVILES PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,50,la verdad es muy buen profesor aprende mucho de el.,Positivo,0.9736,Otro,0.5815,No detectado,0.0106,0.0087,0.0071
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,30,la verdad no entiendí mucho con este profesor por su carácter al momento de enseñar las clases.,Negativo,0.9307,Otro,0.9834,No detectado,0.0164,0.0098,0.0095
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,50,le falta realizar más ejercicios referente a las pruebas y que no se enoje o responda mal cuando un alumno tiene alguna duda.,Neutral,0.6946,Otro,0.9918,No detectado,0.0212,0.0065,0.0100
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,31,le puse un 50 por qué es un excelente profesor solo es muy hiriente o pesado cuando te reta una vez conteste un audio por qué tengo un menor a mi cargo y me dijo que no tendría futuro que por qué contestaba la empresa en clases etc.,Negativo,0.9020,Otro,0.9747,No detectado,0.0149,0.0116,0.0113
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,CO05,INGENIERÍA EN CONSTRUCCIÓN PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,50,mas material de apoyo.,Neutral,0.7161,Otro,0.8674,No detectado,0.0385,0.0105,0.0179
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,GE02,GEOLOGÍA PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,51,me gusta su forma de explicar.,Positivo,0.9208,Otro,0.6764,No detectado,0.0304,0.0266,0.0171
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,30,"motiva bien a que estudiemos por nuestra cuenta pero en clases deberia poner titulo del tema del cual va a hablar en la clase y explicar paso a paso como resuelve los ejercicios que el mismo profesor plantea (en varias ocasiones, salta pasos al explicar por que ""nosotros deberiamos saber esa materia"").",Neutral,0.8281,Otro,0.9916,No detectado,0.0473,0.0065,0.0162
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,30,mucho no logre entender porque el profesor no empezaba con lo basico para poder resolver un ejercicio y yo que vengo de un liceo tecnico donde enseñaban poca matematica no lograba entender nada haciendo que no aprendiera lo que destaco es que es amable puntual y enseña buenos valores.,Neutral,0.4691,Otro,0.9406,No detectado,0.0294,0.0094,0.0155
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,30,"muy brusco para decir las cosas, no se si era sala de clases o guerra de trolla.",Negativo,0.7867,Otro,0.9558,No detectado,0.0359,0.0088,0.0147
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,30,muy buen profesor. mi unico pero es que los ejercicios que hacia en pizarra no los resolvias. aparte de eso 10/10.,Positivo,0.8268,Otro,0.9234,No detectado,0.0240,0.0121,0.0178
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,GE02,GEOLOGÍA PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,51,muy buen profesorsional.,Positivo,0.9653,Alegría,0.9170,No detectado,0.0142,0.0124,0.0138
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,30,muy buen profesor.,Positivo,0.9677,Alegría,0.9051,No detectado,0.0123,0.0104,0.0094
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,31,muy buen profesor.,Positivo,0.9677,Alegría,0.9051,No detectado,0.0123,0.0104,0.0094
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,30,muy buen profesor.,Positivo,0.9677,Alegría,0.9051,No detectado,0.0123,0.0104,0.0094
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),3231,CALCULO II,31,muy buen profesor explica de manera muy bien y clara.,Positivo,0.9805,Alegría,0.7109,No detectado,0.0121,0.0083,0.0080
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,OB07,INGENIERÍA CIVIL EN OBRAS CIVILES PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,50,"muy buen profesor, explica super bien y tiene mucho conocimiento sobre la materia, mas haya de eso siento que le falta algo de empatia respecto a las preguntas de alumno hacia profesor, tal vez ser un poco mas comprensivo.",Positivo,0.8563,Ira,0.7886,No detectado,0.0145,0.0074,0.0089
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,3231,CALCULO II,31,"muy buena disposición con respecto al envio de material, buena resolución de dudas y explica muy bien.",Positivo,0.9640,Alegría,0.5908,No detectado,0.0132,0.0064,0.0088
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,GE02,GEOLOGÍA PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,51,nada más que agregar.,Neutral,0.4525,Otro,0.6539,No detectado,0.0208,0.0142,0.0131
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,30,nada mas.,Neutral,0.5957,Otro,0.5359,No detectado,0.0598,0.0266,0.0364
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,51,nada que agregar.,Neutral,0.4990,Otro,0.6519,No detectado,0.0217,0.0132,0.0143
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,31,"nada que decir , todo correcto.",Neutral,0.5177,Otro,0.9820,No detectado,0.0390,0.0131,0.0156
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,OB07,INGENIERÍA CIVIL EN OBRAS CIVILES PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,50,ningun comentario.,Neutral,0.5792,Otro,0.9577,No detectado,0.0704,0.0233,0.0396
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,CO05,INGENIERÍA EN CONSTRUCCIÓN PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,50,ninguno.,Neutral,0.5276,Otro,0.8177,No detectado,0.0802,0.0215,0.0500
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,31,ninguno.,Neutral,0.5276,Otro,0.8177,No detectado,0.0802,0.0215,0.0500
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,30,no.,Neutral,0.4675,Otro,0.5628,No detectado,0.0628,0.0154,0.0316
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,31,no aprendí mucho con el profesor debido a su carácter indiferente.,Negativo,0.9417,Otro,0.9188,No detectado,0.0302,0.0143,0.0170
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,31,no hay comentarios.,Neutral,0.4579,Otro,0.8731,No detectado,0.0414,0.0064,0.0218
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,30,no lo conoci tanto.,Neutral,0.4857,Otro,0.8048,No detectado,0.0310,0.0163,0.0180
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,31,no me gusta la manera en la que explica.,Negativo,0.9453,Otro,0.9569,No detectado,0.0300,0.0218,0.0174
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,OB07,INGENIERÍA CIVIL EN OBRAS CIVILES PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,50,no pude entender con el profesor aún así poniendo atención y asistiendo a clases.,Negativo,0.7764,Otro,0.7611,No detectado,0.0258,0.0110,0.0142
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,GE02,GEOLOGÍA PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,51,no puedo añadir mas comentarios ya que teníamos muy pocas clases a la semana con este profesor.,Negativo,0.9207,Otro,0.9950,No detectado,0.0173,0.0056,0.0091
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,OB07,INGENIERÍA CIVIL EN OBRAS CIVILES PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,50,nos trataba de tontos en clase por no saber su materia.,Negativo,0.9254,Ira,0.5105,No detectado,0.0331,0.0081,0.0177
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,30,pésimo profesor.,Negativo,0.8908,Ira,0.7079,No detectado,0.0240,0.0188,0.0193
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,CO05,INGENIERÍA EN CONSTRUCCIÓN PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,50,"para ser honesto el profesor es algo estricto, su metodología y su manera de contestar a las inquietudes o dudas del alumno no son las mejores a lo que a mi concierne.",Negativo,0.5925,Otro,0.9719,No detectado,0.0193,0.0060,0.0108
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,GE02,GEOLOGÍA PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,51,"poca comunicación con los alumnos, suele resolver un ejercicio callado y pretender qué todos sepan, no se pueden hacer muchas preguntas porque se enoja rápido y suele humillar con facilidad.",Negativo,0.9411,Ira,0.6522,No detectado,0.0128,0.0067,0.0096
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,GE02,GEOLOGÍA PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,51,podria cambiar su metodología para hacer la clase mas entendible.,Neutral,0.7854,Otro,0.9952,No detectado,0.0863,0.0269,0.0299
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,30,"preferiria si en los talleres añada como ejercicios los contenidos que no se califica en el examen como por ejemplo los logaritmos, estudie muchas noches eso y en ningun taller o examen habia problemas de logaritmos. al igual que se añada en talleres o examen problemas que no tienen solucion (al menos en los numeros reales).",Negativo,0.7288,Otro,0.9056,No detectado,0.0797,0.0045,0.0280
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,GE02,GEOLOGÍA PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,51,pregunta sobre dudas a los estudiantes.,Neutral,0.8872,Otro,0.9962,No detectado,0.0204,0.0063,0.0121
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,30,"profesor debería darse el tiempo de hacer entender a cada uno la materia y no denigrar por no tener los conocimiento previos diciéndoles ""tontos"" o ""como no vas a saber"" y por hacer alguna pregunta respecto al tema.",Negativo,0.7425,Ira,0.7061,No detectado,0.0190,0.0037,0.0111
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,GE02,GEOLOGÍA PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,51,profesor enseña de buena manera y cubre todas las consultas de sus alumnos.,Positivo,0.9299,Otro,0.9053,No detectado,0.0205,0.0076,0.0090
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,CO05,INGENIERÍA EN CONSTRUCCIÓN PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,50,profesor exigente.,Negativo,0.8933,Otro,0.8445,No detectado,0.1058,0.0424,0.0678
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,GE02,GEOLOGÍA PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,51,profesor explica muy bien sus clases.,Positivo,0.9379,Otro,0.9927,No detectado,0.0282,0.0080,0.0113
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,51,profesor poco comprensible.,Negativo,0.9333,Ira,0.6861,No detectado,0.0246,0.0129,0.0197
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,51,que no se enoje o responda mal cuando un alumno le informa sobre sus dudas.,Neutral,0.6016,Otro,0.9927,No detectado,0.0161,0.0058,0.0078
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,OB07,INGENIERÍA CIVIL EN OBRAS CIVILES PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,31,"que podría mejorar la forma en que explica, ya que hay veces que genera confusión en nosotros.",Negativo,0.6914,Otro,0.9881,No detectado,0.0183,0.0058,0.0079
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,CO05,INGENIERÍA EN CONSTRUCCIÓN PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,50,que se más pasencioso en la hora de enseñanza ya que no todos los alumnos están con diferente aprendizaje.,Neutral,0.5825,Otro,0.9908,No detectado,0.0158,0.0068,0.0083
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,50,que suba las notas al portal apenas se pueda.,Neutral,0.8383,Otro,0.9952,No detectado,0.0468,0.0112,0.0198
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,30,recomendable.,Positivo,0.5651,Alegría,0.7602,No detectado,0.0271,0.0149,0.0223
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,30,"sabia muy bien la materia, pero su metodología de enseñar no era buena, todas las dudas que uno le preguntaba su respuesta era ud debería saber eso? no todos entramos con el mismo conocimiento a la universidad.",Negativo,0.8160,Otro,0.9658,No detectado,0.0464,0.0075,0.0155
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,31,"súper pesado, se enojaba si uno le preguntaba, no explicaba como desarrollar los ejercicios los hací­a solo y al final preguntaba solo si habíamos entendido. realizaba comentarios fuera de lugar, desmotivaba a los alumnos, profesor debería hacer cursos a los avanzados no a los que desean aprender, así­ no se enoja cuando uno no entiende.",Negativo,0.9707,Ira,0.9550,No detectado,0.0362,0.0043,0.0178
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,50,sin comentarios.,Neutral,0.4468,Otro,0.6370,No detectado,0.0500,0.0090,0.0231
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,30,sin comentarios.,Neutral,0.4468,Otro,0.6370,No detectado,0.0500,0.0090,0.0231
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,GE02,GEOLOGÍA PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,51,sin comentarios.,Neutral,0.4468,Otro,0.6370,No detectado,0.0500,0.0090,0.0231
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,31,sin comentarios.,Neutral,0.4468,Otro,0.6370,No detectado,0.0500,0.0090,0.0231
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),3231,CALCULO II,31,solo respondó­ porq me aparece pero no tuve clase con el.,Neutral,0.8223,Otro,0.9942,No detectado,0.0186,0.0141,0.0128
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,GE02,GEOLOGÍA PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,51,"su clase es muy buena, uno logra entender la materia.",Positivo,0.9775,Alegría,0.8711,No detectado,0.0306,0.0130,0.0134
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,OB07,INGENIERÍA CIVIL EN OBRAS CIVILES PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,50,"su manera de enseñar me resulta confusa, y no tiene mucha paciencia.",Negativo,0.9703,Otro,0.6482,No detectado,0.0647,0.0475,0.0361
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,30,tiene su forma de enseñar quizás no la mejor para entender pero cumple en si algo.,Positivo,0.8415,Otro,0.9515,No detectado,0.0115,0.0114,0.0088
FACULTAD DE INGENIERIA Y ARQUITECTURA,OECM,GE02,GEOLOGÍA PLAN 2017,58000,INTRODUCCION A LAS MATEMATICAS,51,un poco más de empatía por los estudiantes a los cual nos cuesta más la asignatura.,Negativo,0.9393,Ira,0.9229,No detectado,0.0560,0.0056,0.0159
FACULTAD DE INGENIERIA Y ARQUITECTURA,MMPV,PJ01,ARQUITECTURA DEL PAISAJE (PLAN 2007),3369,TALLER I,10,"ambas buenas profesoras, algo que destacá es que se dan el tiempo para que uno aprenda y se dan el tiempo para responder las dudas tanto online como presencial.",Positivo,0.9200,Otro,0.9763,No detectado,0.0355,0.0047,0.0131
FACULTAD DE INGENIERIA Y ARQUITECTURA,MMPV,PJ01,ARQUITECTURA DEL PAISAJE (PLAN 2007),3369,TALLER I,10,"con respecto a la última evaluación,hubo mucha desorganización por parte de las profesoras.",Negativo,0.9596,Otro,0.8988,No detectado,0.0319,0.0068,0.0108
